3.000,113.000,339.000,37.667,0.410,0.472,13.900,139.000,160.000,10.000,0
11.000,427.000,4697.000,38.818,0.566,0.570,189.790,2657.000,2676.000,14.000,0
5.000,110.000,550.000,22.000,0.547,0.556,100.330,301.000,306.000,3.000,0
11.000,552.000,6072.000,50.182,0.816,0.816,4955.000,4955.000,4955.000,1.000,0
1.000,283.000,283.000,283.000,0.993,1.000,140.500,281.000,283.000,2.000,0
1.000,184.000,184.000,184.000,0.967,1.000,44.500,178.000,184.000,4.000,0
1.000,16.000,16.000,16.000,0.938,1.000,15.000,15.000,16.000,1.000,0
3.000,550.000,1650.000,183.330,0.329,0.375,27.150,543.000,619.000,20.000,0
1.000,235.000,235.000,235.000,0.923,1.000,27.130,217.000,235.000,8.000,0
1.000,58.000,58.000,58.000,0.845,1.000,9.800,49.000,58.000,5.000,0
1.000,12.000,12.000,12.000,0.667,1.000,4.000,8.000,12.000,2.000,0
1.000,69.000,69.000,69.000,0.667,1.000,4.180,46.000,69.000,11.000,0
1.000,107.000,107.000,107.000,0.869,1.000,18.600,93.000,107.000,5.000,0
3.000,550.000,1650.000,183.330,0.339,0.401,15.110,559.000,662.000,37.000,0
3.000,463.000,1389.000,154.330,0.296,0.382,13.700,411.000,531.000,30.000,0
1.000,8.000,8.000,8.000,1.000,1.000,8.000,8.000,8.000,1.000,0
3.000,544.000,1632.000,181.330,0.326,0.406,16.120,532.000,662.000,33.000,0
1.000,17.000,17.000,17.000,1.000,1.000,17.000,17.000,17.000,1.000,0
1.000,206.000,206.000,206.000,0.990,1.000,204.000,204.000,206.000,1.000,0
2.000,325.000,650.000,162.500,0.485,0.537,28.640,315.000,349.000,11.000,0
1.000,8.000,8.000,8.000,1.000,1.000,8.000,8.000,8.000,1.000,0
1.000,17.000,17.000,17.000,1.000,1.000,17.000,17.000,17.000,1.000,0
1.000,277.000,277.000,277.000,0.993,1.000,137.500,275.000,277.000,2.000,0
1.000,199.000,199.000,199.000,0.945,1.000,37.600,188.000,199.000,5.000,0
10.000,553.000,5530.000,55.300,0.797,0.884,21.300,4409.000,4890.000,207.000,0
3.000,259.000,777.000,86.333,0.960,0.978,67.820,746.000,760.000,11.000,0
1.000,34.000,34.000,34.000,0.471,1.000,1.070,16.000,34.000,15.000,0
2.000,100.000,200.000,50.000,0.460,0.505,11.500,92.000,101.000,8.000,0
2.000,52.000,104.000,26.000,0.231,0.529,1.500,24.000,55.000,16.000,0
1.000,161.000,161.000,161.000,0.410,1.000,1.020,66.000,161.000,65.000,0
1.000,71.000,71.000,71.000,0.521,1.000,2.310,37.000,71.000,16.000,0
1.000,20.000,20.000,20.000,0.550,1.000,1.380,11.000,20.000,8.000,0
1.000,172.000,172.000,172.000,0.465,1.000,1.040,80.000,172.000,77.000,0
1.000,106.000,106.000,106.000,0.434,1.000,1.020,46.000,106.000,45.000,0
1.000,288.000,288.000,288.000,0.424,1.000,1.020,122.000,288.000,120.000,0
1.000,8.000,8.000,8.000,1.000,1.000,8.000,8.000,8.000,1.000,0
1.000,95.000,95.000,95.000,1.000,1.000,95.000,95.000,95.000,1.000,0
1.000,67.000,67.000,67.000,0.985,1.000,66.000,66.000,67.000,1.000,0
1.000,10.000,10.000,10.000,1.000,1.000,10.000,10.000,10.000,1.000,0
1.000,138.000,138.000,138.000,1.000,1.000,138.000,138.000,138.000,1.000,0
17.000,342.000,5814.000,20.118,0.916,0.996,30.270,5328.000,5790.000,176.000,0
18.000,342.000,6156.000,19.000,0.847,0.897,43.480,5217.000,5522.000,120.000,0
2.000,25.000,50.000,12.500,0.360,1.000,4.500,18.000,50.000,4.000,0
2.000,24.000,48.000,12.000,0.354,1.000,3.400,17.000,48.000,5.000,0
2.000,21.000,42.000,10.500,0.452,1.000,6.330,19.000,42.000,3.000,0
2.000,22.000,44.000,11.000,0.477,1.000,21.000,21.000,44.000,1.000,0
1.000,196.000,196.000,196.000,0.980,1.000,64.000,192.000,196.000,3.000,0
2.000,199.000,398.000,99.500,0.485,0.508,32.170,193.000,202.000,6.000,0
1.000,159.000,159.000,159.000,0.994,1.000,158.000,158.000,159.000,1.000,0
1.000,199.000,199.000,199.000,0.990,1.000,197.000,197.000,199.000,1.000,0
8.000,231.000,1848.000,28.875,0.872,0.882,179.000,1611.000,1630.000,9.000,0
1.000,70.000,70.000,70.000,1.000,1.000,70.000,70.000,70.000,1.000,0
1.000,14.000,14.000,14.000,1.000,1.000,14.000,14.000,14.000,1.000,0
1.000,70.000,70.000,70.000,0.943,1.000,22.000,66.000,70.000,3.000,0
1.000,9.000,9.000,9.000,1.000,1.000,9.000,9.000,9.000,1.000,0
1.000,131.000,131.000,131.000,0.977,1.000,64.000,128.000,131.000,2.000,0
1.000,16.000,16.000,16.000,1.000,1.000,16.000,16.000,16.000,1.000,0
4.000,524.000,2096.000,131.000,0.542,0.603,40.570,1136.000,1264.000,28.000,0
2.000,18.000,36.000,9.000,0.667,0.694,24.000,24.000,25.000,1.000,0
3.000,116.000,348.000,38.667,0.356,0.371,62.000,124.000,129.000,2.000,0
3.000,132.000,396.000,44.000,0.505,0.558,20.000,200.000,221.000,10.000,0
1.000,152.000,152.000,152.000,0.822,1.000,11.360,125.000,152.000,11.000,0
1.000,52.000,52.000,52.000,0.981,1.000,51.000,51.000,52.000,1.000,0
1.000,117.000,117.000,117.000,0.393,1.000,5.750,46.000,117.000,8.000,0
1.000,19.000,19.000,19.000,0.684,1.000,4.330,13.000,19.000,3.000,0
1.000,37.000,37.000,37.000,0.811,1.000,6.000,30.000,37.000,5.000,0
1.000,46.000,46.000,46.000,0.239,1.000,1.380,11.000,46.000,8.000,0
1.000,17.000,17.000,17.000,0.882,1.000,7.500,15.000,17.000,2.000,0
1.000,35.000,35.000,35.000,0.857,1.000,10.000,30.000,35.000,3.000,0
1.000,148.000,148.000,148.000,0.959,1.000,47.330,142.000,148.000,3.000,0
1.000,33.000,33.000,33.000,0.667,1.000,3.670,22.000,33.000,6.000,0
1.000,106.000,106.000,106.000,0.858,1.000,15.170,91.000,106.000,6.000,0
1.000,277.000,277.000,277.000,1.000,1.000,277.000,277.000,277.000,1.000,0
2.000,538.000,1076.000,269.000,0.518,0.596,29.320,557.000,641.000,19.000,0
3.000,500.000,1500.000,166.670,0.373,0.421,19.280,559.000,632.000,29.000,0
2.000,536.000,1072.000,268.000,0.586,0.686,21.660,628.000,735.000,29.000,0
1.000,22.000,22.000,22.000,0.818,1.000,4.500,18.000,22.000,4.000,0
1.000,10.000,10.000,10.000,0.800,1.000,4.000,8.000,10.000,2.000,0
37.000,1.000,37.000,0.027,1.000,1.000,37.000,37.000,37.000,1.000,0
1.000,11.000,11.000,11.000,0.909,1.000,10.000,10.000,11.000,1.000,0
1.000,29.000,29.000,29.000,0.931,1.000,13.500,27.000,29.000,2.000,0
1.000,18.000,18.000,18.000,0.500,1.000,3.000,9.000,18.000,3.000,0
25.000,169.000,4225.000,6.760,0.215,0.947,1.570,907.000,4000.000,579.000,0
1.000,28.000,28.000,28.000,0.536,1.000,3.000,15.000,28.000,5.000,0
1.000,85.000,85.000,85.000,0.882,1.000,12.500,75.000,85.000,6.000,0
17.000,341.000,5797.000,20.059,0.935,0.998,36.380,5420.000,5784.000,149.000,0
1.000,126.000,126.000,126.000,0.992,1.000,125.000,125.000,126.000,1.000,0
2.000,62.000,124.000,31.000,0.452,0.565,11.200,56.000,70.000,5.000,0
1.000,20.000,20.000,20.000,0.850,1.000,8.500,17.000,20.000,2.000,0
1.000,87.000,87.000,87.000,0.920,1.000,16.000,80.000,87.000,5.000,0
1.000,279.000,279.000,279.000,0.964,1.000,38.430,269.000,279.000,7.000,0
48.000,402.000,19296.000,8.375,0.055,0.094,4.130,1058.000,1814.000,256.000,0
304.000,463.000,140752.000,1.523,0.063,0.121,3.910,8898.000,17081.000,2273.000,0
306.000,465.000,142290.000,1.520,0.055,0.123,2.690,7861.000,17452.000,2925.000,0
45.000,79.000,3555.000,1.756,0.087,0.195,4.810,308.000,693.000,64.000,0
12.000,146.000,1752.000,12.167,0.091,0.128,26.670,160.000,225.000,6.000,0
212.000,464.000,98368.000,2.189,0.052,0.070,11.840,5066.000,6884.000,428.000,0
8.000,16.000,128.000,2.000,0.156,0.859,5.000,20.000,110.000,4.000,0
9.000,10.000,90.000,1.111,0.144,0.522,6.500,13.000,47.000,2.000,0
52.000,461.000,23972.000,8.865,0.192,0.248,11.520,4607.000,5938.000,400.000,0
38.000,70.000,2660.000,1.842,0.059,0.062,19.630,157.000,165.000,8.000,0
36.000,172.000,6192.000,4.778,0.128,0.337,4.840,793.000,2086.000,164.000,0
7.000,9.000,63.000,1.286,0.143,0.238,9.000,9.000,15.000,1.000,0
37.000,72.000,2664.000,1.946,0.120,0.257,7.640,321.000,685.000,42.000,0
49.000,79.000,3871.000,1.612,0.084,0.179,7.360,324.000,694.000,44.000,0
39.000,70.000,2730.000,1.795,0.090,0.255,7.000,245.000,697.000,35.000,0
31.000,71.000,2201.000,2.290,0.159,0.296,10.290,350.000,651.000,34.000,0
47.000,286.000,13442.000,6.085,0.183,0.317,4.670,2459.000,4258.000,526.000,0
36.000,96.000,3456.000,2.667,0.096,0.207,7.700,331.000,717.000,43.000,0
43.000,62.000,2666.000,1.442,0.080,0.170,6.630,212.000,454.000,32.000,0
33.000,28.000,924.000,0.848,0.098,0.271,5.690,91.000,250.000,16.000,0
17.000,60.000,1020.000,3.529,0.139,0.371,7.100,142.000,378.000,20.000,0
5.000,7.000,35.000,1.400,0.229,0.600,2.670,8.000,21.000,3.000,0
9.000,17.000,153.000,1.889,0.144,0.458,3.140,22.000,70.000,7.000,0
4.000,8.000,32.000,2.000,0.344,0.531,5.500,11.000,17.000,2.000,0
85.000,69.000,5865.000,0.812,0.165,0.441,1.440,969.000,2588.000,674.000,0
13.000,13.000,169.000,1.000,0.124,0.450,3.500,21.000,76.000,6.000,0
14.000,19.000,266.000,1.357,0.128,0.541,2.830,34.000,144.000,12.000,0
14.000,19.000,266.000,1.357,0.113,0.504,30.000,30.000,134.000,1.000,0
15.000,14.000,210.000,0.933,0.110,0.338,1.920,23.000,71.000,12.000,0
7.000,24.000,168.000,3.429,0.101,0.298,1.890,17.000,50.000,9.000,0
5.000,12.000,60.000,2.400,0.133,0.267,4.000,8.000,16.000,2.000,0
8.000,5.000,40.000,0.625,0.275,0.450,3.670,11.000,18.000,3.000,0
4.000,5.000,20.000,1.250,0.350,0.800,2.330,7.000,16.000,3.000,0
7.000,15.000,105.000,2.143,0.114,0.295,2.400,12.000,31.000,5.000,0
4.000,7.000,28.000,1.750,0.286,1.000,2.000,8.000,28.000,4.000,0
4.000,5.000,20.000,1.250,0.350,0.800,2.330,7.000,16.000,3.000,0
5.000,3.000,15.000,0.600,0.467,0.600,3.500,7.000,9.000,2.000,0
5.000,9.000,45.000,1.800,0.178,0.533,1.600,8.000,24.000,5.000,0
100.000,49.000,4900.000,0.490,0.093,0.400,1.770,458.000,1958.000,259.000,0
10.000,7.000,70.000,0.700,0.157,0.600,1.570,11.000,42.000,7.000,0
6.000,5.000,30.000,0.833,0.233,0.633,1.750,7.000,19.000,4.000,0
6.000,12.000,72.000,2.000,0.139,0.514,1.430,10.000,37.000,7.000,0
81.000,49.000,3969.000,0.605,0.113,0.398,2.260,449.000,1580.000,199.000,0
6.000,6.000,36.000,1.000,0.194,0.417,3.500,7.000,15.000,2.000,0
6.000,9.000,54.000,1.500,0.148,0.296,4.000,8.000,16.000,2.000,0
21.000,68.000,1428.000,3.238,0.052,0.109,5.690,74.000,156.000,13.000,0
7.000,47.000,329.000,6.714,0.158,0.289,5.780,52.000,95.000,9.000,0
13.000,8.000,104.000,0.615,0.154,0.769,1.070,16.000,80.000,15.000,0
8.000,1.000,8.000,0.125,0.875,1.000,7.000,7.000,8.000,1.000,0
8.000,9.000,72.000,1.125,0.125,0.319,4.500,9.000,23.000,2.000,0
9.000,6.000,54.000,0.667,0.407,0.519,5.500,22.000,28.000,4.000,0
10.000,12.000,120.000,1.200,0.208,0.583,1.670,25.000,70.000,15.000,0
24.000,18.000,432.000,0.750,0.139,0.377,2.070,60.000,163.000,29.000,0
14.000,17.000,238.000,1.214,0.113,0.387,1.800,27.000,92.000,15.000,0
22.000,22.000,484.000,1.000,0.107,0.473,1.790,52.000,229.000,29.000,0
16.000,4.000,64.000,0.250,0.156,0.531,5.000,10.000,34.000,2.000,0
16.000,21.000,336.000,1.313,0.095,0.515,1.600,32.000,173.000,20.000,0
13.000,5.000,65.000,0.385,0.123,0.538,8.000,8.000,35.000,1.000,0
7.000,11.000,77.000,1.571,0.117,0.494,1.800,9.000,38.000,5.000,0
36.000,48.000,1728.000,1.333,0.143,0.437,3.580,247.000,755.000,69.000,0
55.000,48.000,2640.000,0.873,0.142,0.364,4.260,375.000,960.000,88.000,0
53.000,48.000,2544.000,0.906,0.181,0.374,4.690,460.000,951.000,98.000,0
29.000,48.000,1392.000,1.655,0.116,0.268,5.060,162.000,373.000,32.000,0
21.000,4.000,84.000,0.190,0.310,0.643,3.710,26.000,54.000,7.000,0
19.000,47.000,893.000,2.474,0.078,0.112,3.890,70.000,100.000,18.000,0
13.000,5.000,65.000,0.385,0.323,0.554,5.250,21.000,36.000,4.000,0
25.000,9.000,225.000,0.360,0.187,0.436,2.470,42.000,98.000,17.000,0
8.000,4.000,32.000,0.500,0.438,0.594,7.000,14.000,19.000,2.000,0
5.000,4.000,20.000,0.800,0.450,0.650,4.500,9.000,13.000,2.000,0
9.000,4.000,36.000,0.444,0.250,0.750,9.000,9.000,27.000,1.000,0
12.000,4.000,48.000,0.333,0.292,1.000,2.000,14.000,48.000,7.000,0
6.000,5.000,30.000,0.833,0.367,1.000,2.200,11.000,30.000,5.000,0
6.000,13.000,78.000,2.167,0.103,0.449,4.000,8.000,35.000,2.000,0
4.000,11.000,44.000,2.750,0.159,0.932,1.750,7.000,41.000,4.000,0
54.000,48.000,2592.000,0.889,0.143,0.264,6.850,370.000,685.000,54.000,0
52.000,48.000,2496.000,0.923,0.138,0.248,7.670,345.000,619.000,45.000,0
68.000,34.000,2312.000,0.500,0.224,0.526,2.440,519.000,1215.000,213.000,0
67.000,30.000,2010.000,0.448,0.169,0.460,2.260,339.000,924.000,150.000,0
20.000,39.000,780.000,1.950,0.140,0.405,3.210,109.000,316.000,34.000,0
6.000,17.000,102.000,2.833,0.137,0.627,2.800,14.000,64.000,5.000,0
37.000,20.000,740.000,0.541,0.131,0.193,4.220,97.000,143.000,23.000,0
34.000,25.000,850.000,0.735,0.256,0.534,2.060,218.000,454.000,106.000,0
34.000,27.000,918.000,0.794,0.219,0.554,3.090,201.000,509.000,65.000,0
36.000,43.000,1548.000,1.194,0.117,0.183,3.070,181.000,283.000,59.000,0
16.000,29.000,464.000,1.813,0.144,0.496,2.580,67.000,230.000,26.000,0
101.000,99.000,9999.000,0.980,0.140,0.778,2.020,1398.000,7780.000,691.000,0
30.000,60.000,1800.000,2.000,0.154,0.457,1.850,278.000,823.000,150.000,0
32.000,106.000,3392.000,3.313,0.198,0.395,4.560,671.000,1341.000,147.000,0
31.000,105.000,3255.000,3.387,0.242,0.456,4.890,787.000,1485.000,161.000,0
31.000,37.000,1147.000,1.194,0.189,0.555,2.070,217.000,637.000,105.000,0
30.000,61.000,1830.000,2.033,0.157,0.483,1.880,288.000,884.000,153.000,0
29.000,61.000,1769.000,2.103,0.121,0.431,1.780,214.000,762.000,120.000,0
83.000,277.000,22991.000,3.337,0.180,0.365,6.860,4138.000,8387.000,603.000,0
54.000,357.000,19278.000,6.611,0.299,0.655,6.400,5766.000,12626.000,901.000,0
54.000,357.000,19278.000,6.611,0.324,0.644,6.220,6238.000,12422.000,1003.000,0
83.000,315.000,26145.000,3.795,0.295,0.594,9.210,7725.000,15523.000,839.000,0
83.000,326.000,27058.000,3.928,0.286,0.671,7.550,7741.000,18149.000,1025.000,0
83.000,314.000,26062.000,3.783,0.282,0.619,8.770,7353.000,16139.000,838.000,0
160.000,286.000,45760.000,1.788,0.201,0.226,55.420,9199.000,10347.000,166.000,0
91.000,285.000,25935.000,3.132,0.158,0.165,113.890,4100.000,4287.000,36.000,0
118.000,105.000,12390.000,0.890,0.052,0.105,3.330,642.000,1296.000,193.000,0
158.000,167.000,26386.000,1.057,0.160,0.276,8.240,4213.000,7279.000,511.000,0
11.000,48.000,528.000,4.364,0.237,0.390,7.350,125.000,206.000,17.000,0
311.000,463.000,143993.000,1.489,0.088,0.160,3.930,12631.000,23092.000,3212.000,0
153.000,442.000,67626.000,2.889,0.114,0.215,6.270,7689.000,14538.000,1227.000,0
7.000,13.000,91.000,1.857,0.154,0.484,2.000,14.000,44.000,7.000,0
16.000,30.000,480.000,1.875,0.133,0.471,2.290,64.000,226.000,28.000,0
17.000,9.000,153.000,0.529,0.209,0.497,1.880,32.000,76.000,17.000,0
53.000,48.000,2544.000,0.906,0.157,0.269,7.840,400.000,685.000,51.000,0
86.000,67.000,5762.000,0.779,0.164,0.935,2.370,947.000,5386.000,399.000,0
32.000,350.000,11200.000,10.938,0.142,0.402,3.960,1588.000,4497.000,401.000,0
31.000,105.000,3255.000,3.387,0.224,0.417,5.350,728.000,1358.000,136.000,0
28.000,61.000,1708.000,2.179,0.172,0.509,1.970,294.000,870.000,149.000,0
83.000,314.000,26062.000,3.783,0.298,0.671,8.750,7772.000,17482.000,888.000,0
197.000,198.000,39006.000,1.005,0.273,0.332,46.930,10654.000,12964.000,227.000,0
28.000,31.000,868.000,1.107,0.492,0.745,7.490,427.000,647.000,57.000,1
28.000,32.000,896.000,1.143,0.481,0.742,7.430,431.000,665.000,58.000,1
29.000,31.000,899.000,1.069,0.463,0.726,6.930,416.000,653.000,60.000,1
28.000,32.000,896.000,1.143,0.488,0.743,7.050,437.000,666.000,62.000,1
28.000,32.000,896.000,1.143,0.462,0.722,7.020,414.000,647.000,59.000,1
28.000,31.000,868.000,1.107,0.508,0.767,7.470,441.000,666.000,59.000,1
29.000,32.000,928.000,1.103,0.476,0.720,7.250,442.000,668.000,61.000,1
29.000,32.000,928.000,1.103,0.432,0.689,6.270,401.000,639.000,64.000,1
153.000,158.000,24174.000,1.033,0.587,0.641,46.950,14180.000,15491.000,302.000,1
83.000,149.000,12367.000,1.795,0.388,0.472,28.770,4804.000,5838.000,167.000,1
95.000,93.000,8835.000,0.979,0.675,0.902,3.630,5966.000,7968.000,1644.000,1
93.000,104.000,9672.000,1.118,0.451,0.611,4.250,4366.000,5908.000,1028.000,1
168.000,145.000,24360.000,0.863,0.798,0.963,13.060,19430.000,23457.000,1488.000,1
187.000,137.000,25619.000,0.733,0.899,0.991,29.290,23025.000,25400.000,786.000,1
132.000,547.000,72204.000,4.144,0.370,0.483,20.660,26693.000,34874.000,1292.000,1
128.000,347.000,44416.000,2.711,0.399,0.567,13.070,17721.000,25163.000,1356.000,1
168.000,135.000,22680.000,0.804,0.820,0.904,62.810,18591.000,20513.000,296.000,1
174.000,471.000,81954.000,2.707,0.339,0.433,15.840,27820.000,35499.000,1756.000,1
72.000,96.000,6912.000,1.333,0.488,0.582,15.690,3374.000,4025.000,215.000,1
163.000,161.000,26243.000,0.988,0.523,0.897,8.400,13725.000,23547.000,1634.000,1
186.000,469.000,87234.000,2.522,0.378,0.529,22.290,33017.000,46133.000,1481.000,1
64.000,73.000,4672.000,1.141,0.403,0.445,72.380,1882.000,2077.000,26.000,1
63.000,66.000,4158.000,1.048,0.491,0.591,44.370,2041.000,2458.000,46.000,1
65.000,50.000,3250.000,0.769,0.454,0.487,245.830,1475.000,1582.000,6.000,1
63.000,79.000,4977.000,1.254,0.338,0.345,186.780,1681.000,1718.000,9.000,1
178.000,140.000,24920.000,0.787,0.574,0.649,21.520,14292.000,16177.000,664.000,1
166.000,472.000,78352.000,2.843,0.359,0.547,17.120,28093.000,42821.000,1641.000,1
187.000,141.000,26367.000,0.754,0.415,0.884,4.690,10947.000,23301.000,2333.000,1
